,Brand,Model,Year,Transmission,Fuel,Capacity,Mileage,Price
394,BMW,530d,2000,Automatic,Diesel,3000,137000,6050000
395,NISSAN,Bluebird,2000,Manual,Diesel,1900,137000,2475000
396,TOYOTA,Cami,2000,Manual,Petrol,1300,137000,3575000
397,TOYOTA,Cami,2000,Manual,Petrol,1300,137000,3875000
398,NISSAN,FB15,2000,Automatic,Petrol,1500,137000,3500000
399,HONDA,HR-V,2000,Automatic,Petrol,1600,137000,4190000
400,TOYOTA,Platz,2000,Manual,Petrol,1000,137000,2850000
401,NISSAN,March,2000,Automatic,Petrol,1340,137500,2475000
402,SUZUKI,Jimny,2000,Automatic,Petrol,1300,137504,3890000
403,SUZUKI,Jimny,2000,Automatic,Petrol,1300,137504,4190000
404,SUZUKI,Jimny,2000,Automatic,Petrol,1300,137504,4190000
405,SUZUKI,Jimny,2000,Automatic,Petrol,1300,137504,4190000
406,BMW,530D,2000,Automatic,Diesel,3000,137800,6050000
407,NISSAN,Cefiro,2000,Automatic,Petrol,2000,138000,2850000
408,NISSAN,March,2000,Automatic,Petrol,1000,138000,2625000
409,BENZ,W210,2000,Automatic,Diesel,2200,138000,5400000
410,TOYOTA,Corolla,2000,Automatic,Petrol,1490,138120,3525000
411,TOYOTA,Corolla,2000,Automatic,Petrol,1600,138500,3375000
412,NISSAN,March,2000,Automatic,Petrol,1300,138500,2650000
413,TOYOTA,Corolla,2000,Automatic,Petrol,1330,139000,3325000
414,Mitsubishi,Montero,2000,Automatic,Diesel,34000,139800,13500000
415,BMW,320D,2000,Manual,Diesel,1950,140000,4000000
416,BMW,320D,2000,Manual,Diesel,1950,140000,4000000
417,NISSAN,Ad,2000,Manual,Petrol,1300,140000,2300000
418,TOYOTA,Carina,2000,Automatic,Petrol,1500,140000,4650000
419,TOYOTA,CARINA,2000,Automatic,Petrol,1500,140000,4200000
420,TOYOTA,Carina,2000,Automatic,Petrol,1500,140000,4875000
421,NISSAN,Cefiro,2000,Automatic,Petrol,2000,140000,2190000
422,NISSAN,Cefiro,2000,Automatic,Petrol,2000,140000,3650000
423,NISSAN,Cefiro,2000,Automatic,Petrol,2000,140000,3650000
424,BENZ,E200,2000,Manual,Petrol,2000,140000,3300000
425,SUZUKI,EVERY,2000,Automatic,Petrol,657,140000,2050000
426,NISSAN,FB15,2000,Automatic,Petrol,1500,140000,3650000
427,NISSAN,FB15,2000,Automatic,Petrol,1500,140000,4000000
428,NISSAN,FB15,2000,Automatic,Petrol,1500,140000,3775000
429,Mitsubishi,Galant,2000,Automatic,Petrol,2500,140000,3050000
430,TOYOTA,Harrier,2000,Automatic,Petrol,2000,140000,4890000
431,TOYOTA,Harrier,2000,Automatic,Petrol,2500,140000,5490000
432,TOYOTA,Harrier,2000,Automatic,Petrol,2500,140000,5490000
433,TOYOTA,Hilux,2000,Automatic,Diesel,2700,140000,8000000
434,TOYOTA,Hino,2000,Manual,Diesel,4600,140000,5500000
435,NISSAN,March,2000,Automatic,Petrol,1000,140000,2260000
436,NISSAN,March,2000,Automatic,Petrol,1000,140000,2260000
437,NISSAN,March,2000,Automatic,Petrol,1000,140000,2260000
438,NISSAN,March,2000,Automatic,Petrol,800,140000,2650000
439,NISSAN,March,2000,Automatic,Petrol,1000,140000,3100000
440,Mitsubishi,Montero,2000,Manual,Diesel,3000,140000,12000000
441,Mitsubishi,Pajero,2000,Manual,Petrol,1650,140000,5350000
442,Mitsubishi,Pajero,2000,Manual,Diesel,3000,140000,12500000
443,Mitsubishi,Pajero,2000,Manual,Diesel,3000,140000,13500000
444,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3255000
445,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3290000
446,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3425000
447,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3600000
448,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3600000
449,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3670000
450,NISSAN,Sunny,2000,Automatic,Petrol,1500,140000,3675000
451,TOYOTA,TownAce,2000,Automatic,Petrol,1780,140000,4350000
452,TOYOTA,VITZ,2000,Automatic,Petrol,1000,140000,3625000
453,TOYOTA,VITZ,2000,Automatic,Petrol,1000,140000,3625000
454,NISSAN,Wingroad,2000,Automatic,Petrol,1500,140000,2450000
455,NISSAN,FB15,2000,Automatic,Petrol,1500,140218,3650000
456,NISSAN,FB15,2000,Automatic,Petrol,1500,140256,3675000
457,HONDA,City,2000,Automatic,Petrol,1500,141000,2790000
458,TOYOTA,Harrier,2000,Automatic,Petrol,2000,141000,4675000
459,TOYOTA,Noah,2000,Automatic,Diesel,2130,141000,4850000
460,SUZUKI,WAGON,2000,Automatic,Petrol,1000,141000,2675000
461,SUZUKI,WAGON,2000,Automatic,Petrol,1000,141000,2700000
462,NISSAN,Sunny,2000,Automatic,Petrol,1500,141500,3450000
463,TOYOTA,Soluna,2000,Automatic,Petrol,1500,141888,2850000
464,BMW,320D,2000,Manual,Diesel,1951,142000,3675000
465,BENZ,E200,2000,Manual,Petrol,2000,142000,4750000
466,NISSAN,March,2000,Automatic,Petrol,1000,142000,2650000
467,Mitsubishi,Montero,2000,Automatic,Petrol,2970,142000,6200000
468,Mitsubishi,Montero,2000,Automatic,Petrol,3490,142000,8800000
469,NISSAN,N16,2000,Automatic,Petrol,1500,142000,3200000
470,NISSAN,Sunny,2000,Automatic,Petrol,1500,142000,3390000
471,NISSAN,Sunny,2000,Automatic,Petrol,1500,142000,3475000
472,NISSAN,Cube,2000,Automatic,Petrol,1300,142270,2740000
473,NISSAN,Pulsar,2000,Automatic,Petrol,1500,142760,3090000
474,NISSAN,N16,2000,Manual,Petrol,1600,142906,3325000
475,AUDI,A4,2000,Tiptronic,Diesel,1790,143000,3650000
476,BENZ,C200,2000,Manual,Petrol,1998,143000,4975000
477,HONDA,City,2000,Automatic,Petrol,1500,143000,2675000
478,HONDA,CRV,2000,Automatic,Petrol,1970,143000,3400000
479,Mitsubishi,Montero,2000,Tiptronic,Petrol,3500,143000,6490000
480,NISSAN,N16,2000,Automatic,Petrol,1500,143000,3400000
481,SUZUKI,ALTO,2000,Automatic,Petrol,650,144000,2275000
482,TOYOTA,Carina,2000,Automatic,Petrol,1800,144000,5475000
483,NISSAN,Cefiro,2000,Automatic,Petrol,2000,144000,2890000
484,TOYOTA,Corolla,2000,Automatic,Petrol,1300,144000,4310000
485,HONDA,CRV,2000,Automatic,Petrol,1970,144000,4250000
486,HONDA,CRV,2000,Automatic,Petrol,1970,144000,4650000
487,NISSAN,FB15,2000,Automatic,Petrol,1500,144000,3380000
488,TOYOTA,Land,2000,Automatic,Petrol,2700,144000,9600000
489,TOYOTA,Land,2000,Automatic,Petrol,2700,144000,9875000
490,NISSAN,March,2000,Automatic,Petrol,1000,144000,2350000
491,NISSAN,March,2000,Automatic,Petrol,1000,144000,2350000
492,NISSAN,March,2000,Automatic,Petrol,1000,144000,2350000
493,NISSAN,Vanette,2000,Automatic,Petrol,1780,144000,3350000
494,TOYOTA,VITZ,2000,Automatic,Petrol,1000,144000,2750000
495,SUZUKI,WAGON,2000,Automatic,Petrol,1000,144000,3150000
496,NISSAN,Wingroad,2000,Automatic,Petrol,1490,144000,2275000
497,NISSAN,Wingroad,2000,Automatic,Petrol,1500,144000,2275000
498,TOYOTA,Corolla,2000,Automatic,Petrol,1500,144440,43000000
499,TOYOTA,Sprinter,2000,Automatic,Petrol,1490,144600,3000000
500,BENZ,C200,2000,Manual,Petrol,2000,145000,5850000
501,BENZ,C200,2000,Manual,Petrol,2000,145000,5850000
502,TOYOTA,Corolla,2000,Automatic,Petrol,1500,145000,3450000
503,TOYOTA,Corolla,2000,Automatic,Petrol,1600,145000,4450000
504,TOYOTA,Corolla,2000,Automatic,Petrol,1600,145000,4450000
505,NISSAN,FB15,2000,Automatic,Petrol,1500,145000,3400000
506,NISSAN,FB15,2000,Automatic,Petrol,1500,145000,3660000
507,NISSAN,FB15,2000,Automatic,Petrol,1500,145000,3575000
508,Mitsubishi,Lancer,2000,Manual,Petrol,1300,145000,3580000
509,TOYOTA,Land,2000,Automatic,Petrol,4490,145000,9600000
510,NISSAN,March,2000,Automatic,Petrol,1000,145000,2125000
511,NISSAN,March,2000,Automatic,Petrol,1000,145000,2125000
512,NISSAN,March,2000,Automatic,Petrol,1000,145000,2675000
513,TOYOTA,Mark,2000,Automatic,Petrol,2000,145000,5200000
514,Mitsubishi,Pajero,2000,Automatic,Petrol,3500,145000,8850000
515,NISSAN,Sunny,2000,Automatic,Petrol,1500,145000,3400000
516,NISSAN,Sunny,2000,Automatic,Petrol,1290,145000,3650000
517,TOYOTA,VITZ,2000,Automatic,Petrol,1000,145000,2725000
518,TOYOTA,VITZ,2000,Automatic,Petrol,1000,145000,3150000
519,TOYOTA,VITZ,2000,Automatic,Petrol,1000,145000,3200000
520,NISSAN,X-Trail,2000,Automatic,Petrol,2000,145000,3490000
521,NISSAN,X-Trail,2000,Automatic,Petrol,2000,145000,3650000
522,TOYOTA,Corolla,2000,Automatic,Petrol,1400,145560,2500000
523,TOYOTA,Corolla,2000,Automatic,Petrol,1400,145560,2500000
524,TOYOTA,VITZ,2000,Automatic,Petrol,1000,145620,2490000
525,BMW,320D,2000,Manual,Diesel,2000,146000,6000000
526,SUZUKI,Baleno,2000,Manual,Petrol,1300,146000,2100000
527,NISSAN,Cefiro,2000,Automatic,Petrol,2000,146000,2490000
528,HONDA,CRV,2000,Automatic,Petrol,1970,146000,4350000
529,NISSAN,Cube,2000,Automatic,Petrol,1300,146000,2625000
530,SUZUKI,EVERY,2000,Automatic,Petrol,650,146000,2550000
531,NISSAN,March,2000,Automatic,Petrol,990,146000,2200000
532,NISSAN,March,2000,Automatic,Petrol,990,146000,2300000
533,NISSAN,March,2000,Automatic,Petrol,1000,146000,2850000
534,TOYOTA,VITZ,2000,Manual,Petrol,1500,146000,2550000
535,TOYOTA,VITZ,2000,Automatic,Petrol,1000,146000,3000000
536,TOYOTA,Toyoace,2000,Manual,Diesel,2980,146181,5695000
537,NISSAN,Wingroad,2000,Automatic,Petrol,1500,146400,2165000
538,HONDA,CRV,2000,Automatic,Petrol,1970,147000,4250000
539,SUZUKI,Grand,2000,Manual,Diesel,2000,147000,4750000
540,SUZUKI,Grand,2000,Manual,Diesel,2000,147000,4750000
541,SUZUKI,GRAND,2000,Manual,Diesel,2000,147000,4750000
542,SUZUKI,Grand,2000,Manual,Diesel,2000,147000,4875000
543,SUZUKI,Grand,2000,Manual,Diesel,2000,147000,4875000
544,TOYOTA,Harrier,2000,Automatic,Petrol,3000,147000,6000000
545,TOYOTA,Harrier,2000,Automatic,Petrol,3000,147000,6200000
546,HONDA,HR-V,2000,Automatic,Petrol,1600,147000,4190000
547,HONDA,HR-V,2000,Automatic,Petrol,1600,147000,4290000
548,HONDA,HR-V,2000,Automatic,Petrol,1600,147000,4550000
549,NISSAN,March,2000,Automatic,Petrol,1300,147000,2290000
550,NISSAN,March,2000,Automatic,Petrol,1000,147000,2275000
551,NISSAN,March,2000,Automatic,Petrol,1000,147000,2295000
552,Mitsubishi,Montero,2000,Manual,Diesel,2850,147000,11500000
553,NISSAN,N16,2000,Automatic,Petrol,1500,147000,3350000
554,TOYOTA,VITZ,2000,Automatic,Petrol,1000,147000,3000000
555,TOYOTA,VITZ,2000,Automatic,Petrol,1000,147000,3150000
556,NISSAN,Cefiro,2000,Automatic,Petrol,2000,147200,2875000
557,NISSAN,March,2000,Automatic,Petrol,1000,147213,2490000
558,TOYOTA,AE110,2000,Manual,Petrol,1500,147689,4100000
559,HONDA,Accord,2000,Automatic,Petrol,1900,148000,2990000
560,NISSAN,Bluebird,2000,Automatic,Petrol,1790,148000,3190000
561,NISSAN,BLUEBIRD,2000,Automatic,Petrol,1790,148000,3190000
562,NISSAN,CEDRIC,2000,Automatic,Petrol,2499,148000,4850000
563,NISSAN,FB15,2000,Automatic,Petrol,1500,148000,3600000
564,TOYOTA,Harrier,2000,Automatic,Petrol,3000,148000,5200000
565,NISSAN,March,2000,Automatic,Petrol,1000,148000,2325000
566,NISSAN,March,2000,Automatic,Petrol,1000,148000,2625000
567,NISSAN,N16,2000,Automatic,Petrol,1500,148000,3300000
568,NISSAN,Sunny,2000,Automatic,Petrol,1500,148000,2490000
569,TOYOTA,VITZ,2000,Automatic,Petrol,1000,148000,3350000
570,BMW,E39,2000,Automatic,Diesel,3000,149000,6750000
571,TOYOTA,Soluna,2000,Manual,Petrol,1499,149000,2300000
572,NISSAN,Sunny,2000,Automatic,Petrol,1500,149000,2675000
573,NISSAN,March,2000,Automatic,Petrol,1000,149776,2575000
574,NISSAN,March,2000,Automatic,Petrol,1000,149776,2500000
575,NISSAN,AD,2000,Automatic,Petrol,1290,150000,2600000
576,Mitsubishi,Canter,2000,Manual,Diesel,4210,150000,3625000
577,Mitsubishi,Canter,2000,Manual,Diesel,42000,150000,6500000
578,NISSAN,Caravan,2000,Manual,Diesel,3200,150000,5200000
579,TOYOTA,Carina,2000,Automatic,Petrol,1800,150000,3600000
580,TOYOTA,Carina,2000,Automatic,Petrol,1590,150000,4590000
581,TOYOTA,Carina,2000,Automatic,Petrol,1590,150000,4890000
582,Mitsubishi,Chariot,2000,Automatic,Petrol,2000,150000,3050000
583,HONDA,Civic,2000,Automatic,Petrol,1600,150000,3890000
584,HONDA,Civic,2000,Automatic,Petrol,1600,150000,3890000
585,TOYOTA,CR42,2000,Automatic,Diesel,2170,150000,5150000
586,SUZUKI,Cultus,2000,Automatic,Petrol,1500,150000,2100000
587,SUZUKI,Cultus,2000,Automatic,Petrol,1500,150000,2100000
588,NISSAN,FB15,2000,Automatic,Petrol,1500,150000,3425000
589,NISSAN,FB15,2000,Automatic,Petrol,1500,150000,3575000
590,TOYOTA,Harrier,2000,Automatic,Petrol,2000,150000,5390000
591,TOYOTA,Harrier,2000,Automatic,Petrol,2000,150000,5395000
592,TOYOTA,Harrier,2000,Automatic,Petrol,2000,150000,5395000
593,TOYOTA,Hilux,2000,Manual,Diesel,2500,150000,5150000
594,TOYOTA,Land,2000,Manual,Diesel,3000,150000,13500000
595,NISSAN,March,2000,Automatic,Petrol,990,150000,2550000
596,NISSAN,March,2000,Automatic,Petrol,1000,150000,2890000
597,TOYOTA,Mark,2000,Automatic,Petrol,2000,150000,4850000
598,TOYOTA,MARK,2000,Automatic,Petrol,2000,150000,4850000
599,Mitsubishi,Montero,2000,Automatic,Diesel,3200,150000,12250000
600,Mitsubishi,Montero,2000,Automatic,Diesel,3200,150000,12250000
601,Mitsubishi,Montero,2000,Automatic,Diesel,3200,150000,9750000
602,TOYOTA,Noah,2000,Automatic,Diesel,2180,150000,4200000
603,NISSAN,Primera,2000,Automatic,Petrol,1990,150000,3600000
604,NISSAN,Pulsar,2000,Automatic,Petrol,1500,150000,3000000
605,NISSAN,Pulsar,2000,Manual,Petrol,1500,150000,3500000
606,NISSAN,Pulsar,2000,Manual,Petrol,1500,150000,3500000
607,NISSAN,Pulsar,2000,Automatic,Petrol,1500,150000,3100000
608,TOYOTA,Soluna,2000,Automatic,Petrol,1500,150000,3050000
609,NISSAN,Sunny,2000,Automatic,Petrol,1587,150000,3150000
610,NISSAN,Sunny,2000,Automatic,Petrol,1589,150000,3425000
611,NISSAN,Sunny,2000,Automatic,Petrol,1500,150000,3790000
612,NISSAN,Sunny,2000,Automatic,Petrol,1500,150000,4000000
613,TOYOTA,Townace,2000,Manual,Diesel,2180,150000,2875000
614,TOYOTA,VITZ,2000,Automatic,Petrol,1000,150000,2860000
615,TOYOTA,VITZ,2000,Automatic,Petrol,990,150000,3075000
616,NISSAN,X,2000,Automatic,Petrol,2000,150700,4900000
617,NISSAN,N16,2000,Automatic,Petrol,1600,150862,3565000
618,BMW,320D,2000,Manual,Diesel,2000,151000,4000000
619,TOYOTA,Carina,2000,Automatic,Petrol,1500,151000,4750000
620,HONDA,Civic,2000,Automatic,Petrol,1600,151000,3890000
621,Mitsubishi,Montero,2000,Automatic,Petrol,3500,151000,8950000
622,NISSAN,Patrol,2000,Automatic,Petrol,1500,151000,3475000
623,TOYOTA,Prado,2000,Automatic,Petrol,2700,151000,9500000
624,NISSAN,Pulsar,2000,Automatic,Petrol,1500,151000,3550000
625,TOYOTA,RAV4,2000,Manual,Petrol,2000,151000,3490000
626,NISSAN,Sunny,2000,Automatic,Petrol,1500,151000,3475000
627,TOYOTA,VITZ,2000,Automatic,Petrol,1000,151050,2565000
628,TOYOTA,Duet,2000,Automatic,Petrol,1000,151236,3090000
629,TOYOTA,Duet,2000,Automatic,Petrol,1000,151534,3290000
630,Mitsubishi,Pajero,2000,Automatic,Diesel,2490,151911,8500000
631,NISSAN,Bluebird,2000,Automatic,Petrol,1800,152000,3450000
632,TOYOTA,Corolla,2000,Automatic,Petrol,1300,152000,2650000
633,NISSAN,FB15,2000,Automatic,Petrol,1500,152000,3590000
634,TOYOTA,Harrier,2000,Automatic,Petrol,2000,152000,4990000
635,NISSAN,N16,2000,Automatic,Petrol,1500,152000,3175000
636,Mitsubishi,Pajero,2000,Manual,Petrol,2000,152000,4450000
637,NISSAN,Sunny,2000,Automatic,Petrol,1500,152000,2650000
638,NISSAN,Sunny,2000,Automatic,Petrol,1600,152000,2965000
639,NISSAN,Sunny,2000,Automatic,Petrol,1600,152000,2965000
640,NISSAN,Sunny,2000,Automatic,Petrol,1600,152000,2965000
641,NISSAN,Sunny,2000,Automatic,Petrol,1590,152000,3435000
642,NISSAN,FB15,2000,Automatic,Petrol,1490,152122,3300000
643,NISSAN,Sunny,2000,Automatic,Petrol,1589,152312,3420000
644,NISSAN,N16,2000,Automatic,Petrol,1589,152356,3425000
645,NISSAN,March,2000,Automatic,Petrol,1000,152500,2695000
646,NISSAN,Sunny,2000,Automatic,Petrol,1589,152658,3425000
647,HONDA,CRV,2000,Manual,Petrol,1970,153000,4200000
648,NISSAN,March,2000,Automatic,Petrol,1000,153000,2725000
649,NISSAN,Sunny,2000,Automatic,Petrol,1590,153261,3420000
650,TOYOTA,Carina,2000,Automatic,Petrol,1500,154000,5250000
651,TOYOTA,Corolla,2000,Automatic,Petrol,1580,154000,3850000
652,NISSAN,FB15,2000,Automatic,Petrol,1500,154000,3550000
653,NISSAN,March,2000,Automatic,Petrol,1000,154000,2250000
654,TOYOTA,Mark,2000,Automatic,Petrol,2000,154000,5290000
655,TOYOTA,Mark,2000,Automatic,Petrol,2000,154000,5290000
656,NISSAN,N16,2000,Automatic,Petrol,1500,154000,3225000
657,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,154000,3200000
658,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,154000,3200000
659,Mitsubishi,Pajero,2000,Manual,Petrol,1960,154000,5600000
660,Mitsubishi,Pajero,2000,Manual,Petrol,1960,154000,6050000
661,Mitsubishi,PAJERO,2000,Automatic,Petrol,1830,154000,3900000
662,NISSAN,Sunny,2000,Automatic,Petrol,1500,154000,3650000
663,NISSAN,X-Trail,2000,Automatic,Petrol,2000,154000,4150000
664,TOYOTA,Soluna,2000,Automatic,Petrol,1500,154121,2850000
665,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,154526,3790000
666,NISSAN,FB15,2000,Automatic,Diesel,1500,155000,3200000
667,TOYOTA,Harrier,2000,Tiptronic,Petrol,2990,155000,5490000
668,Mitsubishi,Lancer,2000,Automatic,Diesel,1600,155000,3950000
669,TOYOTA,Land,2000,Automatic,Petrol,2700,155000,9000000
670,NISSAN,March,2000,Automatic,Petrol,1000,155000,2550000
671,Mitsubishi,Montero,2000,Automatic,Diesel,3200,155000,13750000
672,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,155000,5450000
673,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,155000,5450000
674,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,155000,3975000
675,Mitsubishi,Pajero,2000,Automatic,Petrol,1830,155000,5450000
676,NISSAN,Sunny,2000,Automatic,Petrol,1490,155000,3375000
677,NISSAN,Sunny,2000,Automatic,Petrol,1500,155000,3400000
678,NISSAN,Sunny,2000,Automatic,Petrol,1490,155000,3450000
679,NISSAN,Sunny,2000,Automatic,Petrol,1490,155000,3650000
680,TOYOTA,Corolla,2000,Automatic,Petrol,1500,155100,3475000
681,NISSAN,Sunny,2000,Automatic,Petrol,1500,155300,2595000
682,NISSAN,Bluebird,2000,Automatic,Petrol,1990,155632,3995000
683,NISSAN,Bluebird,2000,Automatic,Petrol,1990,155632,3995000
684,HONDA,Civic,2000,Automatic,Petrol,1500,156000,4400000
685,HONDA,CRV,2000,Automatic,Petrol,1970,156000,4390000
686,HONDA,CRV,2000,Automatic,Petrol,1970,156000,4390000
687,TOYOTA,Soluna,2000,Manual,Petrol,1500,156000,2590000
688,NISSAN,Sunny,2000,Automatic,Petrol,1500,156000,3585000
689,TOYOTA,Corolla,2000,Automatic,Petrol,1500,156200,3475000
690,TOYOTA,CARINA,2000,Automatic,Petrol,1500,157000,4575000
691,NISSAN,Cefiro,2000,Automatic,Petrol,1980,157000,3325000
692,TOYOTA,Cynos,2000,Manual,Petrol,1290,157000,3825000
693,TOYOTA,Cynos,2000,Manual,Petrol,1290,157000,3825000
694,BENZ,E,2000,Manual,Petrol,1998,157000,4990000
695,NISSAN,Gloria,2000,Automatic,Petrol,2200,157000,3850000
696,HONDA,HR-V,2000,Automatic,Petrol,1600,157000,5195000
697,NISSAN,March,2000,Automatic,Petrol,1000,157000,2100000
698,NISSAN,Pulsar,2000,Automatic,Petrol,1490,157000,2250000
699,TOYOTA,Sprinter,2000,Manual,Petrol,1500,157000,2300000
700,NISSAN,Sunny,2000,Automatic,Petrol,1500,157000,2785000
701,TOYOTA,Carina,2000,Automatic,Petrol,1800,158000,4425000
702,TOYOTA,Carina,2000,Automatic,Petrol,1800,158000,4425000
703,TOYOTA,Carina,2000,Automatic,Petrol,1800,158000,4425000
704,HONDA,Civic,2000,Automatic,Petrol,1700,158000,4300000
705,SUZUKI,Grand,2000,Automatic,Petrol,2500,158000,4750000
706,TOYOTA,Harrier,2000,Automatic,Petrol,2160,158000,5290000
707,NISSAN,Sunny,2000,Automatic,Petrol,1600,158000,3200000
708,Mitsubishi,Montero,2000,Automatic,Petrol,3500,158456,9550000
709,NISSAN,Sunny,2000,Automatic,Petrol,1500,159000,3000000
710,NISSAN,Sunny,2000,Automatic,Petrol,1500,159381,3695000
711,NISSAN,FB15,2000,Automatic,Petrol,1500,159400,3725000
712,AUDI,A6,2000,Manual,Petrol,1790,160000,2975000
713,TOYOTA,Cami,2000,Manual,Petrol,1300,160000,2995000
714,Mitsubishi,Canter,2000,Manual,Diesel,4500,160000,4050000
715,TOYOTA,Carina,2000,Automatic,Petrol,1800,160000,3450000
716,NISSAN,Cefiro,2000,Automatic,Petrol,2000,160000,2970000
717,NISSAN,Cefiro,2000,Automatic,Petrol,1998,160000,3250000
718,NISSAN,Cefiro,2000,Automatic,Petrol,1998,160000,3250000
719,TOYOTA,Celica,2000,Manual,Petrol,1800,160000,6500000
720,HONDA,Civic,2000,Automatic,Petrol,1500,160000,3750000
721,HONDA,CRV,2000,Automatic,Petrol,1970,160000,3400000
722,TOYOTA,Dolphin,2000,Manual,Diesel,30000,160000,5890000
723,TOYOTA,Echo,2000,Manual,Petrol,1000,160000,2650000
724,NISSAN,FB15,2000,Automatic,Petrol,1500,160000,3025000
725,TOYOTA,Harrier,2000,Automatic,Petrol,2160,160000,4950000
726,TOYOTA,Harrier,2000,Automatic,Petrol,3000,160000,5900000
727,TOYOTA,Harrier,2000,Automatic,Petrol,3000,160000,5900000
728,TOYOTA,Hilux,2000,Manual,Diesel,2500,160000,7250000
729,TOYOTA,Hilux,2000,Manual,Diesel,2500,160000,7650000
730,HONDA,HR-V,2000,Manual,Petrol,1590,160000,3490000
731,NISSAN,March,2000,Automatic,Petrol,1000,160000,2760000
732,Mitsubishi,Montero,2000,Tiptronic,Petrol,3500,160000,6590000
733,Mitsubishi,Montero,2000,Automatic,Petrol,3500,160000,8450000
734,NISSAN,N16,2000,Automatic,Petrol,1500,160000,3670000
735,Mitsubishi,Pajero,2000,Automatic,Petrol,1990,160000,3425000
736,Mitsubishi,Pajero,2000,Automatic,Petrol,1800,160000,4150000
737,Mitsubishi,Pajero,2000,Automatic,Petrol,1800,160000,4150000
738,NISSAN,Pulsar,2000,Automatic,Petrol,1500,160000,2990000
739,TOYOTA,SOLUNA,2000,Automatic,Petrol,1500,160000,2750000
740,TOYOTA,Soluna,2000,Automatic,Petrol,1500,160000,3350000
741,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3350000
742,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3395000
743,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3450000
744,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3500000
745,NISSAN,Sunny,2000,Automatic,Petrol,1300,160000,3575000
746,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3590000
747,NISSAN,Sunny,2000,Automatic,Petrol,1500,160000,3590000
748,NISSAN,Sunny,2000,Automatic,Petrol,1493,160000,3775000
749,NISSAN,Vanette,2000,Manual,Diesel,2180,160000,2800000
750,TOYOTA,VITZ,2000,Automatic,Petrol,1000,160000,3025000
751,TOYOTA,VITZ,2000,Automatic,Petrol,1000,160000,3025000
752,NISSAN,Wingroad,2000,Automatic,Petrol,1500,160000,2750000
753,HONDA,CRV,2000,Manual,Petrol,2000,160030,4150000
754,Mitsubishi,Lancer,2000,Automatic,Petrol,1800,160200,4500000
755,Mitsubishi,Kancil,2000,Manual,Petrol,850,160300,2250000
756,TOYOTA,VITZ,2000,Automatic,Petrol,1000,161000,3200000
757,TOYOTA,VITZ,2000,Automatic,Petrol,1000,161000,3200000
758,TOYOTA,VITZ,2000,Automatic,Petrol,1000,161000,3225000
759,NISSAN,N16,2000,Manual,Petrol,1500,161700,3240000
760,TOYOTA,Carina,2000,Automatic,Petrol,1500,162000,4850000
761,NISSAN,March,2000,Automatic,Petrol,1000,162000,2375000
762,NISSAN,N16,2000,Automatic,Petrol,1600,162000,3450000
763,NISSAN,Sunny,2000,Automatic,Petrol,1800,162000,2575000
764,NISSAN,Sunny,2000,Automatic,Petrol,1597,162000,3175000
